s,x_0,p_0,res,sigma_min,tau,stable,bif_flag,arc_err,curv,tangent_cos
2.8247079849243164,-0.4866291284561157,-0.4896239936351776,0.0014573782682418823,0.48363426327705383,0.4866291284561157,0,0,1.1444559277151711e-05,0.0014697201550006866,1.0
2.8347246646881104,-0.4937087297439575,-0.49666211009025574,0.0014581084251403809,0.4907553493976593,0.4937087297439575,0,0,1.1492195881146472e-05,0.0014310572296380997,1.0
2.8447413444519043,-0.5007883310317993,-0.5037004947662354,0.0014583766460418701,0.4978761672973633,0.5007883310317993,0,0,1.154398159997072e-05,0.0013983661774545908,1.0
2.8547580242156982,-0.5078675150871277,-0.5107381939888,0.0014579296112060547,0.5049968361854553,0.5078675150871277,0,0,1.1598319360928144e-05,0.0013717449037358165,1.0
2.864774703979492,-0.5149472951889038,-0.517776370048523,0.00145682692527771,0.5121182203292847,0.5149472951889038,0,0,1.1658483344945125e-05,0.0013512950390577316,1.0
2.874791383743286,-0.5220265984535217,-0.5248137712478638,0.0014549791812896729,0.5192394256591797,0.5220265984535217,0,0,1.1722475392161869e-05,0.0013370527885854244,1.0
2.88480806350708,-0.5291061997413635,-0.5318512916564941,0.0014524459838867188,0.5263611078262329,0.5291061997413635,0,0,1.1791144061135128e-05,0.001328894286416471,1.0
2.894824743270874,-0.5361855626106262,-0.5388885140419006,0.001449286937713623,0.5334826111793518,0.5361855626106262,0,0,1.1862888641189784e-05,0.0013266243040561676,1.0
2.904841423034668,-0.5432651042938232,-0.5459257960319519,0.0014454424381256104,0.5406044125556946,0.5432651042938232,0,0,1.1940615877392702e-05,0.001330001512542367,1.0
2.914858102798462,-0.5503449440002441,-0.5529633164405823,0.0014410018920898438,0.547726571559906,0.5503449440002441,0,0,1.2020664144074544e-05,0.0013387466315180063,1.0
2.924874782562256,-0.5574243068695068,-0.5600001811981201,0.0014358758926391602,0.5548484325408936,0.5574243068695068,0,0,1.2104712368454784e-05,0.0013523268280550838,1.0
2.93489146232605,-0.5645034909248352,-0.5670371055603027,0.0014302432537078857,0.5619698762893677,0.5645034909248352,0,0,1.2193215297884308e-05,0.0013704323209822178,0.9999999403953552
2.9449081420898438,-0.5715830326080322,-0.574073851108551,0.0014237165451049805,0.5690922141075134,0.5715830326080322,0,0,1.2284547665331047e-05,0.0013926560059189796,1.0
2.9549248218536377,-0.5786623954772949,-0.5811105370521545,0.0014166533946990967,0.5762142539024353,0.5786623954772949,0,0,1.2380414773360826e-05,0.0014183677267283201,1.0
2.9649415016174316,-0.585741400718689,-0.5881471633911133,0.0014091730117797852,0.5833356380462646,0.585741400718689,0,0,1.2479602446546778e-05,0.0014472455950453877,1.0
